;InChI;Count;Component;SMILES
0;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;12;HEPTANE;CCCCCCC
1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;6;Pentan-3-ol;CCC(O)CC
2;InChIKey=OEMSKMUAMXLNKL-UHFFFAOYSA-N;5;5-methyl-3a,4,7,7a-tetrahydro-2-benzofuran-1,3-dione;CC1=CCC2C(C1)C(=O)OC2=O
3;InChIKey=GVPWHKZIJBODOX-UHFFFAOYSA-N;5;phenylmethyldisulfanylmethylbenzene;C(SSCc1ccccc1)c2ccccc2
4;InChIKey=HEBKCHPVOIAQTA-ZXFHETKHSA-N;5;;OC[C@H](O)[C@H](O)[C@H](O)CO
5;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;5;2,2-dimethylpropan-1-ol;CC(C)(C)CO
