;filename;x1;x2;SMILES1;SMILES2;cas1;cas2;InChI1;InChI2;components;Mole fraction;Temperature, K;Pressure, kPa;Excess molar volume, m3/mol;Excess molar volume, m3/mol_std
18169;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.0251;308.15;101.3;-1.2845e-07;5e-12
18170;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.0499;308.15;101.3;-2.5078e-07;5e-12
18171;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.1014;308.15;101.3;-4.8608e-07;5e-12
18172;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.1501;308.15;101.3;-6.9989e-07;5e-12
18173;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.2006;308.15;101.3;-9.2381e-07;5e-12
18174;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.2532;308.15;101.3;-1.1241e-06;5e-12
18175;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.3001;308.15;101.3;-1.2955e-06;5e-12
18176;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.3514;308.15;101.3;-1.4594e-06;5e-12
18177;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.4005;308.15;101.3;-1.6032e-06;5e-12
18178;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.4505;308.15;101.3;-1.7096e-06;5e-12
18179;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.5003;308.15;101.3;-1.7849e-06;5e-12
18180;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.5544;308.15;101.3;-1.8384e-06;5e-12
18181;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.6;308.15;101.3;-1.8569e-06;5e-12
18182;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.6504;308.15;101.3;-1.8177e-06;5e-12
18183;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.7001;308.15;101.3;-1.7423e-06;5e-12
18184;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.7501;308.15;101.3;-1.6011e-06;5e-12
18185;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.7998;308.15;101.3;-1.4122e-06;5e-12
18186;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.8501;308.15;101.3;-1.1658e-06;5e-12
18187;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.9003;308.15;101.3;-8.4812e-07;5e-12
18188;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.9499;308.15;101.3;-4.7108e-07;5e-12
18189;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;0.9749;308.15;101.3;-2.4855e-07;5e-12
18190;j.jct.2004.11.012;methacrylic acid;methyl tert-butyl ether;CC(=C)C(O)=O;COC(C)(C)C;115708-68-4;1634-04-4;InChIKey=CERQOIWHTDAKMF-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;methacrylic acid__methyl tert-butyl ether;1.0;308.15;101.3;0.0;5e-12
18191;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.0;298.15;101.3;0.0;5e-12
18192;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.0249;298.15;101.3;2.04e-09;5e-12
18193;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.0501;298.15;101.3;1.5e-09;5e-12
18194;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.1;298.15;101.3;-5.1e-10;5e-12
18195;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.1507;298.15;101.3;-9.7e-10;5e-12
18196;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.2002;298.15;101.3;-2.2e-09;5e-12
18197;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.2499;298.15;101.3;0.0;5e-12
18198;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.301;298.15;101.3;8.7e-10;5e-12
18199;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.3504;298.15;101.3;-1.026e-08;5e-12
18200;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.3999;298.15;101.3;0.0;5e-12
18201;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.45;298.15;101.3;-1.14e-09;5e-12
18202;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.5013;298.15;101.3;7.23e-09;5e-12
18203;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.5501;298.15;101.3;2.87e-09;5e-12
18204;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.6;298.15;101.3;-3.2e-10;5e-12
18205;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.6502;298.15;101.3;-1.08e-09;5e-12
18206;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.7005;298.15;101.3;-9.61e-09;5e-12
18207;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.7501;298.15;101.3;-6.97e-09;5e-12
18208;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.8001;298.15;101.3;5.67e-09;5e-12
18209;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.8498;298.15;101.3;1.28e-09;5e-12
18210;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.9002;298.15;101.3;-4.16e-09;5e-12
18211;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.9499;298.15;101.3;-6.33e-09;5e-12
18212;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.975;298.15;101.3;-4.6e-09;5e-12
18213;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;1.0;298.15;101.3;0.0;5e-12
18214;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.0;308.15;101.3;0.0;5e-12
18215;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.0252;308.15;101.3;8.6e-09;5e-12
18216;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.0501;308.15;101.3;1.435e-08;5e-12
18217;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.101;308.15;101.3;1.506e-08;5e-12
18218;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.1504;308.15;101.3;1.28e-08;5e-12
18219;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.2;308.15;101.3;1.054e-08;5e-12
18220;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.2501;308.15;101.3;1.39e-09;5e-12
18221;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.3004;308.15;101.3;1.235e-08;5e-12
18222;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.3501;308.15;101.3;-1.65e-09;5e-12
18223;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.4001;308.15;101.3;-5.51e-09;5e-12
18224;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.4502;308.15;101.3;4.55e-09;5e-12
18225;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.4999;308.15;101.3;1.46e-09;5e-12
18226;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.5499;308.15;101.3;1.7e-09;5e-12
18227;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.6004;308.15;101.3;2.51e-09;5e-12
18228;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.6501;308.15;101.3;8.63e-09;5e-12
18229;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.7;308.15;101.3;-4.28e-09;5e-12
18230;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.7501;308.15;101.3;7.25e-09;5e-12
18231;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.7999;308.15;101.3;2.77e-09;5e-12
18232;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.85;308.15;101.3;2.33e-09;5e-12
18233;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.9;308.15;101.3;-1.71e-09;5e-12
18234;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.95;308.15;101.3;4.38e-09;5e-12
18235;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;0.975;308.15;101.3;-1.16e-09;5e-12
18236;j.jct.2004.11.012;vinyl acetate;methyl tert-butyl ether;CC(=O)OC=C;COC(C)(C)C;220713-36-0;1634-04-4;InChIKey=XTXRWKRVRITETP-UHFFFAOYSA-N;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;vinyl acetate__methyl tert-butyl ether;1.0;308.15;101.3;0.0;5e-12
18868;j.jct.2004.11.020;1,2-butanediol;2-pyrrolidinone;CCC(O)CO;O=C1CCCN1;584-03-2;22580-55-8;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;InChIKey=HNJBEVLQSNELDL-UHFFFAOYSA-N;1,2-butanediol__2-pyrrolidinone;0.0473;308.15;101.0;1.3e-08;2e-09
18869;j.jct.2004.11.020;1,2-butanediol;2-pyrrolidinone;CCC(O)CO;O=C1CCCN1;584-03-2;22580-55-8;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;InChIKey=HNJBEVLQSNELDL-UHFFFAOYSA-N;1,2-butanediol__2-pyrrolidinone;0.0621;308.15;101.0;1.8e-08;2e-09
18870;j.jct.2004.11.020;1,2-butanediol;2-pyrrolidinone;CCC(O)CO;O=C1CCCN1;584-03-2;22580-55-8;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;InChIKey=HNJBEVLQSNELDL-UHFFFAOYSA-N;1,2-butanediol__2-pyrrolidinone;0.0786;308.15;101.0;2.4e-08;2e-09
18871;j.jct.2004.11.020;1,2-butanediol;2-pyrrolidinone;CCC(O)CO;O=C1CCCN1;584-03-2;22580-55-8;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;InChIKey=HNJBEVLQSNELDL-UHFFFAOYSA-N;1,2-butanediol__2-pyrrolidinone;0.0991;308.15;101.0;2.8e-08;2e-09
18872;j.jct.2004.11.020;1,2-butanediol;2-pyrrolidinone;CCC(O)CO;O=C1CCCN1;584-03-2;22580-55-8;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;InChIKey=HNJBEVLQSNELDL-UHFFFAOYSA-N;1,2-butanediol__2-pyrrolidinone;0.113;308.15;101.0;3.2e-08;2e-09
18873;j.jct.2004.11.020;1,2-butanediol;2-pyrrolidinone;CCC(O)CO;O=C1CCCN1;584-03-2;22580-55-8;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;InChIKey=HNJBEVLQSNELDL-UHFFFAOYSA-N;1,2-butanediol__2-pyrrolidinone;0.1263;308.15;101.0;3.6e-08;2e-09
18874;j.jct.2004.11.020;1,2-butanediol;2-pyrrolidinone;CCC(O)CO;O=C1CCCN1;584-03-2;22580-55-8;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;InChIKey=HNJBEVLQSNELDL-UHFFFAOYSA-N;1,2-butanediol__2-pyrrolidinone;0.142;308.15;101.0;4e-08;2e-09
18875;j.jct.2004.11.020;1,2-butanediol;2-pyrrolidinone;CCC(O)CO;O=C1CCCN1;584-03-2;22580-55-8;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;InChIKey=HNJBEVLQSNELDL-UHFFFAOYSA-N;1,2-butanediol__2-pyrrolidinone;0.162;308.15;101.0;4.4e-08;2e-09
