;filename;x1;x2;SMILES1;SMILES2;cas1;cas2;InChI1;InChI2;components;Mole fraction;Temperature, K;Pressure, kPa;Excess molar heat capacity, J/K/mol;Excess molar heat capacity, J/K/mol_std
106212;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.5919;298.15;101.0;-0.055;-0.00055
106213;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.5919;303.15;101.0;-0.125;-0.00125
106214;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.5919;308.15;101.0;-0.186;-0.00186
106215;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.5919;313.15;101.0;-0.338;-0.00338
106216;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.5919;318.15;101.0;-0.442;-0.00442
106217;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.5919;323.15;101.0;-0.612;-0.00612
106218;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.5919;328.15;101.0;-0.728;-0.00728
106219;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.5919;333.15;101.0;-0.837;-0.00837
106220;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.5919;338.15;101.0;-0.983;-0.00983
106221;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.5919;343.15;101.0;-1.09;-0.0109
106222;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.5919;348.15;101.0;-1.19;-0.0119
106223;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.5919;353.15;101.0;-1.21;-0.0121
106224;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.713;293.15;101.0;-0.067;-0.00067
106225;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.713;298.15;101.0;-0.111;-0.00111
106226;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.713;303.15;101.0;-0.103;-0.00103
106227;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.713;308.15;101.0;-0.3;-0.003
106228;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.713;313.15;101.0;-0.191;-0.00191
106229;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.713;318.15;101.0;-0.455;-0.00455
106230;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.713;323.15;101.0;-0.583;-0.00583
106231;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.713;328.15;101.0;-0.633;-0.00633
106232;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.713;333.15;101.0;-0.713;-0.00713
106233;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.713;338.15;101.0;-0.814;-0.00814
106234;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.713;343.15;101.0;-0.888;-0.00888
106235;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.713;348.15;101.0;-0.977;-0.00977
106236;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.713;353.15;101.0;-0.958;-0.00958
106237;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8323;293.15;101.0;-0.102;-0.00102
106238;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8323;298.15;101.0;-0.08;-0.0008
106239;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8323;303.15;101.0;-0.086;-0.00086
106240;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8323;308.15;101.0;-0.16;-0.0016
106241;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8323;313.15;101.0;-0.162;-0.00162
106242;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8323;318.15;101.0;-0.218;-0.00218
106243;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8323;323.15;101.0;-0.385;-0.00385
106244;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8323;328.15;101.0;-0.381;-0.00381
106245;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8323;333.15;101.0;-0.434;-0.00434
106246;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8323;338.15;101.0;-0.473;-0.00473
106247;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8323;343.15;101.0;-0.543;-0.00543
106248;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8323;348.15;101.0;-0.599;-0.00599
106249;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8323;353.15;101.0;-0.587;-0.00587
106250;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8892;293.15;101.0;-0.075;-0.00075
106251;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8892;298.15;101.0;-0.083;-0.00083
106252;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8892;303.15;101.0;-0.052;-0.00052
106253;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8892;308.15;101.0;-0.078;-0.00078
106254;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8892;313.15;101.0;-0.128;-0.00128
106255;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8892;318.15;101.0;-0.158;-0.00158
106256;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8892;323.15;101.0;-0.287;-0.00287
106257;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8892;328.15;101.0;-0.244;-0.00244
106258;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8892;333.15;101.0;-0.262;-0.00262
106259;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8892;338.15;101.0;-0.303;-0.00303
106260;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8892;343.15;101.0;-0.369;-0.00369
106261;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8892;348.15;101.0;-0.432;-0.00432
106262;j.jct.2007.04.011;1-butanol;1,4-butanediol;CCCCO;OCCCCO;107569-51-7;110-63-4;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;InChIKey=WERYXYBDKMZEQL-UHFFFAOYSA-N;1-butanol__1,4-butanediol;0.8892;353.15;101.0;-0.416;-0.00416
164901;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.1;303.2;101.0;-3.1;1.5
164902;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.1;308.2;101.0;-2.9;1.5
164903;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.1;313.2;101.0;-2.7;1.5
164904;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.1;318.2;101.0;-2.4;1.5
164905;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.1;323.2;101.0;-2.2;1.5
164906;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.1;328.2;101.0;-1.9;1.5
164907;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.1;333.2;101.0;-1.7;1.5
164908;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.1;338.2;101.0;-1.4;1.5
164909;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.1;343.2;101.0;-1.2;1.5
164910;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.1;348.2;101.0;-0.9;1.5
164911;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.1;353.2;101.0;-0.7;1.5
164912;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.2;303.2;101.0;-4.1;1.5
164913;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.2;308.2;101.0;-3.9;1.5
164914;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.2;313.2;101.0;-3.6;1.5
164915;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.2;318.2;101.0;-3.4;1.5
164916;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.2;323.2;101.0;-3.1;1.5
164917;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.2;328.2;101.0;-2.8;1.5
164918;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.2;333.2;101.0;-2.6;1.5
164919;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.2;338.2;101.0;-2.3;1.5
164920;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.2;343.2;101.0;-2.0;1.5
164921;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.2;348.2;101.0;-1.8;1.5
164922;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.2;353.2;101.0;-1.5;1.5
164923;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.3;303.2;101.0;-5.4;1.5
164924;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.3;308.2;101.0;-5.2;1.5
164925;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.3;313.2;101.0;-5.0;1.5
164926;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.3;318.2;101.0;-4.8;1.5
164927;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.3;323.2;101.0;-4.6;1.5
164928;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.3;328.2;101.0;-4.3;1.5
164929;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.3;333.2;101.0;-4.1;1.5
164930;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.3;338.2;101.0;-3.9;1.5
164931;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.3;343.2;101.0;-3.6;1.5
164932;j.jct.2009.06.015;N-methyldiethanolamine;diethanolamine;CN(CCO)CCO;OCCNCCO;105-59-9;61791-44-4;InChIKey=CRVGTESFCCXCTH-UHFFFAOYSA-N;InChIKey=ZBCBWPMODOFKDW-UHFFFAOYSA-N;N-methyldiethanolamine__diethanolamine;0.3;348.2;101.0;-3.4;1.5
